gpa_link,name,location,average_gpa,acceptance_rate,average_act_composite,average_sat_composite,type_of_institution,level_of_institution,average_net_price,number_of_students
https://www.appily.com/colleges/gpa/3-5,Culver-Stockton College,"Canton, MO",3.4,97%,20,1033,PRIVATE,4 YEAR,"$20,919",999
https://www.appily.com/colleges/gpa/3-5,University of Valley Forge,"Phoenixville, PA",3.4,82%,19,945,PRIVATE,4 YEAR,"$20,636",583
https://www.appily.com/colleges/gpa/3-5,University of Northwestern-St Paul,"Saint Paul, MN",3.6,93%,25,1206,PRIVATE,4 YEAR,"$26,779","3,253"
https://www.appily.com/colleges/gpa/3-5,Buena Vista University,"Storm Lake, IA",3.5,77%,21,1108,PRIVATE,4 YEAR,"$17,544","1,973"
https://www.appily.com/colleges/gpa/3-5,Virginia Wesleyan University,"Virginia Beach, VA",3.4,81%,25,1078,PRIVATE,4 YEAR,"$23,512","1,538"
https://www.appily.com/colleges/gpa/3-5,University of Sioux Falls,"Sioux Falls, SD",3.5,76%,22,1136,PRIVATE,4 YEAR,"$19,893","1,594"
https://www.appily.com/colleges/gpa/3-5,East Texas Baptist University,"Marshall, TX",3.6,68%,19,1028,PRIVATE,4 YEAR,"$22,515","1,771"
https://www.appily.com/colleges/gpa/3-5,Slippery Rock University of Pennsylvania,"Slippery Rock, PA",3.5,74%,21,1088,PUBLIC,4 YEAR,"$19,926","8,221"
https://www.appily.com/colleges/gpa/3-5,Flagler College,"Saint Augustine, FL",3.6,81%,24,1134,PRIVATE,4 YEAR,"$13,389","2,623"
https://www.appily.com/colleges/gpa/3-5,University of Jamestown,"Jamestown, ND",3.4,92%,21,1103,PRIVATE,4 YEAR,"$19,413","1,242"
https://www.appily.com/colleges/gpa/3-5,Northwestern Oklahoma State University,"Alva, OK",3.4,56%,19,1033,PUBLIC,4 YEAR,"$9,791","1,852"
https://www.appily.com/colleges/gpa/3-5,Eastern Mennonite University,"Harrisonburg, VA",3.5,99%,22,1106,PRIVATE,4 YEAR,"$22,766","1,334"
https://www.appily.com/colleges/gpa/3-5,Mississippi University for Women,"Columbus, MS",3.5,99%,21,1100,PUBLIC,4 YEAR,"$12,054","2,339"
https://www.appily.com/colleges/gpa/3-5,CUNY Lehman College,"Bronx, NY",3.5,55%,--,1070,PUBLIC,4 YEAR,"$1,814","13,015"
https://www.appily.com/colleges/gpa/3-5,The University of Montana,"Missoula, MT",3.4,95%,23,1150,PUBLIC,4 YEAR,"$15,246","9,955"
https://www.appily.com/colleges/gpa/3-5,Bard College at Simon's Rock,"Great Barrington, MA",3.5,95%,--,--,PRIVATE,4 YEAR,"$32,232",298
https://www.appily.com/colleges/gpa/3-5,Bethany Lutheran College,"Mankato, MN",3.5,58%,22,1138,PRIVATE,4 YEAR,"$16,368",830
https://www.appily.com/colleges/gpa/3-5,Benedictine College,"Atchison, KS",3.6,99%,26,1200,PRIVATE,4 YEAR,"$23,011","2,362"
https://www.appily.com/colleges/gpa/3-5,University of Pikeville,"Pikeville, KY",3.5,100%,20,1038,PRIVATE,4 YEAR,"$18,406","2,434"
https://www.appily.com/colleges/gpa/3-5,Toccoa Falls College,"Toccoa Falls, GA",3.5,68%,19,1027,PRIVATE,4 YEAR,"$22,433","2,046"
https://www.appily.com/colleges/gpa/3-5,Bethel University,"McKenzie, TN",3.6,89%,17,984,PRIVATE,4 YEAR,"$15,701","4,686"
https://www.appily.com/colleges/gpa/3-5,Bethel University,"Saint Paul, MN",3.6,72%,24,1188,PRIVATE,4 YEAR,"$29,107","3,546"
https://www.appily.com/colleges/gpa/3-5,Mount St. Joseph University,"Cincinnati, OH",3.5,54%,23,1097,PRIVATE,4 YEAR,"$21,913","2,027"
https://www.appily.com/colleges/gpa/3-5,Louisiana State University-Shreveport,"Shreveport, LA",3.4,89%,24,1119,PUBLIC,4 YEAR,"$8,952","8,721"
https://www.appily.com/colleges/gpa/3-5,Aquinas College,"Grand Rapids, MI",3.6,91%,24,1115,PRIVATE,4 YEAR,"$18,812","1,265"
https://www.appily.com/colleges/gpa/3-5,Albany College of Pharmacy and Health Sciences,"Albany, NY",3.5,66%,--,1242,PRIVATE,4 YEAR,"$29,116",930
https://www.appily.com/colleges/gpa/3-5,Alice Lloyd College,"Pippa Passes, KY",3.6,98%,21,1040,PRIVATE,4 YEAR,"$14,727",565
https://www.appily.com/colleges/gpa/3-5,Laguna College of Art and Design,"Laguna Beach, CA",3.4,88%,--,--,PRIVATE,4 YEAR,"$37,560",760
https://www.appily.com/colleges/gpa/3-5,University of Akron Main Campus,"Akron, OH",3.5,83%,22,1118,PUBLIC,4 YEAR,"$17,328","13,465"
https://www.appily.com/colleges/gpa/3-5,Truett McConnell University,"Cleveland, GA",3.5,81%,20,1052,PRIVATE,4 YEAR,"$17,961","2,796"
https://www.appily.com/colleges/gpa/3-5,Mount Carmel College of Nursing,"Columbus, OH",3.6,63%,19,1050,PRIVATE,4 YEAR,"$17,650",766
https://www.appily.com/colleges/gpa/3-5,Tennessee Wesleyan University,"Athens, TN",3.5,61%,23,1111,PRIVATE,4 YEAR,"$13,636","1,052"
https://www.appily.com/colleges/gpa/3-5,Spartanburg Methodist College,"Spartanburg, SC",3.5,82%,16,933,PRIVATE,4 YEAR,"$13,064","1,064"
https://www.appily.com/colleges/gpa/3-5,Johnson University,"Knoxville, TN",3.5,63%,23,1106,PRIVATE,4 YEAR,"$18,915",939
https://www.appily.com/colleges/gpa/3-5,Maryville University of Saint Louis,"Saint Louis, MO",3.6,88%,24,1137,PRIVATE,4 YEAR,"$29,064","9,959"
https://www.appily.com/colleges/gpa/3-5,Indiana Wesleyan University-Marion,"Marion, IN",3.6,87%,23,1100,PRIVATE,4 YEAR,"$21,827","2,603"
https://www.appily.com/colleges/gpa/3-5,Columbus College of Art & Design,"Columbus, OH",3.4,91%,21,1087,PRIVATE,4 YEAR,"$27,847",972
https://www.appily.com/colleges/gpa/3-5,Rocky Mountain College,"Billings, MT",3.5,75%,20,1087,PRIVATE,4 YEAR,"$20,615","1,054"
https://www.appily.com/colleges/gpa/3-5,South Dakota School of Mines and Technology,"Rapid City, SD",3.6,83%,26,1266,PUBLIC,4 YEAR,"$19,815","2,492"
https://www.appily.com/colleges/gpa/3-5,Emmanuel University,"Franklin Springs, GA",3.4,63%,18,1018,PRIVATE,4 YEAR,"$18,351",850
https://www.appily.com/colleges/gpa/3-5,The College of Saint Scholastica,"Duluth, MN",3.5,97%,24,1185,PRIVATE,4 YEAR,"$23,215","3,207"
https://www.appily.com/colleges/gpa/3-5,Lincoln Christian University,"Lincoln, IL",3.4,64%,22,1113,PRIVATE,4 YEAR,"$18,141",258
https://www.appily.com/colleges/gpa/3-5,University of Minnesota-Rochester,"Rochester, MN",3.6,72%,23,1183,PUBLIC,4 YEAR,"$16,375",630
https://www.appily.com/colleges/gpa/3-5,Davis & Elkins College,"Elkins, WV",3.4,75%,20,1044,PRIVATE,4 YEAR,"$17,388",650
https://www.appily.com/colleges/gpa/3-5,MidAmerica Nazarene University,"Olathe, KS",3.5,67%,22,1104,PRIVATE,4 YEAR,"$26,222","1,508"
https://www.appily.com/colleges/gpa/3-5,Indiana University of Pennsylvania-Main Campus,"Indiana, PA",3.4,92%,19,1017,PUBLIC,4 YEAR,"$22,448","8,816"
https://www.appily.com/colleges/gpa/3-5,Southern California Institute of Architecture,"Los Angeles, CA",3.5,60%,26,1116,PRIVATE,4 YEAR,"$51,591",507
https://www.appily.com/colleges/gpa/3-5,Mount Marty University,"Yankton, SD",3.6,68%,20,1072,PRIVATE,4 YEAR,"$19,422","1,252"
https://www.appily.com/colleges/gpa/3-5,Cottey College,"Nevada, MO",3.4,73%,21,1094,PRIVATE,4 YEAR,"$18,322",311
https://www.appily.com/colleges/gpa/3-5,Blue Mountain Christian University,"Blue Mountain, MS",3.6,96%,21,1067,PRIVATE,4 YEAR,"$12,483",922
https://www.appily.com/colleges/gpa/3-5,Kettering College,"Kettering, OH",3.4,34%,23,1135,PRIVATE,4 YEAR,"$18,853",832
https://www.appily.com/colleges/gpa/3-5,Bushnell University,"Eugene, OR",3.5,67%,19,1070,PRIVATE,4 YEAR,"$20,576",699
https://www.appily.com/colleges/gpa/3-5,John Paul the Great Catholic University,"Escondido, CA",3.6,80%,24,1134,PRIVATE,4 YEAR,"$29,749",300
https://www.appily.com/colleges/gpa/3-5,Arizona State University-West,"Glendale, AZ",3.5,82%,21,1132,PUBLIC,4 YEAR,"$8,101","4,445"
https://www.appily.com/colleges/gpa/3-5,Kansas Wesleyan University,"Salina, KS",3.5,70%,20,1092,PRIVATE,4 YEAR,"$21,804",859
https://www.appily.com/colleges/gpa/3-5,Arizona State University-Downtown Phoenix,"Phoenix, AZ",3.5,82%,23,1161,PUBLIC,4 YEAR,"$11,561","11,584"
https://www.appily.com/colleges/gpa/3-5,Texas A&M University-Texarkana,"Texarkana, TX",3.4,91%,21,1075,PUBLIC,4 YEAR,"$10,218","2,110"
https://www.appily.com/colleges/gpa/3-5,St. Joseph's College-Long Island,"Patchogue, NY",3.6,73%,21,1127,PRIVATE,4 YEAR,"$17,036","4,115"
https://www.appily.com/colleges/gpa/3-5,Valley City State University,"Valley City, ND",3.4,83%,20,1077,PUBLIC,4 YEAR,"$11,981","1,658"
https://www.appily.com/colleges/gpa/3-5,College of Saint Mary,"Omaha, NE",3.4,65%,--,--,PRIVATE,4 YEAR,"$14,325",857
https://www.appily.com/colleges/gpa/3-5,University of Washington-Bothell Campus,"Bothell, WA",3.6,88%,22,1147,PUBLIC,4 YEAR,"$8,841","5,735"
https://www.appily.com/colleges/gpa/3-5,University of Washington-Tacoma Campus,"Tacoma, WA",3.5,88%,19,1081,PUBLIC,4 YEAR,"$10,817","4,794"
https://www.appily.com/colleges/gpa/3-5,IUPUC,"Columbus, IN",3.5,80%,23,1095,PUBLIC,4 YEAR,"$9,744","1,526"
https://www.appily.com/colleges/gpa/3-5,California State University Maritime Academy,"Vallejo, CA",3.4,96%,--,--,PUBLIC,4 YEAR,"$20,597",849
https://www.appily.com/colleges/gpa/3-5,Arizona State University-Polytechnic,"Mesa, AZ",3.5,84%,23,1199,PUBLIC,4 YEAR,"$10,013","5,095"
https://www.appily.com/colleges/gpa/3-5,Pennsylvania State University-Penn State Erie-Behrend College,"Erie, PA",3.4,95%,23,1171,PUBLIC,4 YEAR,"$25,123","3,295"
https://www.appily.com/colleges/gpa/3-5,University of New Hampshire at Manchester,"Manchester, NH",3.4,85%,25,1105,PUBLIC,4 YEAR,"$13,649",534
https://www.appily.com/colleges/gpa/3-5,Principia College,"Elsah, IL",3.4,48%,24,1145,PRIVATE,4 YEAR,--,323
https://www.appily.com/colleges/gpa/3-5,Long Island University,"Brookville, NY",3.4,93%,25,1192,PRIVATE,4 YEAR,"$25,767","15,737"
https://www.appily.com/colleges/gpa/3-5,Linfield University,"Mcminnville, OR",3.6,89%,22,1140,PRIVATE,4 YEAR,"$27,951","1,754"
https://www.appily.com/colleges/gpa/3-5,University of Puerto Rico-Rio Piedras,"San Juan, PR",3.6,52%,--,1162,PUBLIC,4 YEAR,"$11,714","12,037"
https://www.appily.com/colleges/gpa/3-5,Miami University-Middletown,"Middletown, OH",3.4,--,--,--,PUBLIC,4 YEAR,"$14,630","1,269"
https://www.appily.com/colleges/gpa/3-5,Hesston College,"Hesston, KS",3.4,--,--,--,PRIVATE,4 YEAR,"$21,183",325
https://www.appily.com/colleges/gpa/3-5,Southern Arkansas University Main Campus,"Magnolia, AR",3.5,64%,22,1085,PUBLIC,4 YEAR,"$14,270","5,094"
https://www.appily.com/colleges/gpa/3-5,University of Virginia's College at Wise,"Wise, VA",3.5,76%,20,1074,PUBLIC,4 YEAR,"$10,061","1,704"
https://www.appily.com/colleges/gpa/3-5,University of Science and Arts of Oklahoma,"Chickasha, OK",3.4,56%,19,1083,PUBLIC,4 YEAR,"$8,607",825
https://www.appily.com/colleges/gpa/3-5,Grace College and Theological Seminary,"Winona Lake, IN",3.6,85%,--,--,PRIVATE,4 YEAR,"$20,415","2,065"
https://www.appily.com/colleges/gpa/3-5,Friends University,"Wichita, KS",3.4,63%,22,1109,PRIVATE,4 YEAR,"$20,686","1,724"
https://www.appily.com/colleges/gpa/3-5,Carolinas College of Health Sciences,"Charlotte, NC",3.6,71%,21,1115,PUBLIC,4 YEAR,"$48,558",409
https://www.appily.com/colleges/gpa/3-5,VanderCook College of Music,"Chicago, IL",3.4,100%,19,1034,PRIVATE,4 YEAR,"$19,160",263
https://www.appily.com/colleges/gpa/3-5,Bellin College,"Green Bay, WI",3.6,93%,22,1140,PRIVATE,4 YEAR,"$26,206",748
https://www.appily.com/colleges/gpa/3-5,Edison State Community College,"Piqua, OH",3.5,--,--,--,PUBLIC,2 YEAR,"$8,740","4,353"
https://www.appily.com/colleges/gpa/3-5,Ulster County Community College,"Stone Ridge, NY",3.6,--,--,--,PUBLIC,2 YEAR,"$4,820","2,912"
https://www.appily.com/colleges/gpa/3-5,Emmaus Bible College,"Dubuque, IA",3.6,100%,23,1126,PRIVATE,4 YEAR,"$13,473",206
https://www.appily.com/colleges/gpa/3-5,Ohio University-Eastern Campus,"Saint Clairsville, OH",3.5,--,--,--,PUBLIC,4 YEAR,"$7,337","1,143"
https://www.appily.com/colleges/gpa/3-5,Universidad Politecnica de Puerto Rico,"Hato Rey, PR",3.5,--,--,--,PRIVATE,4 YEAR,"$16,057","4,244"
https://www.appily.com/colleges/gpa/3-5,Wright State University-Lake Campus,"Celina, OH",3.4,100%,19,1083,PUBLIC,4 YEAR,"$12,099","1,294"
https://www.appily.com/colleges/gpa/3-5,Ohio University-Chillicothe Campus,"Chillicothe, OH",3.4,--,--,--,PUBLIC,4 YEAR,"$8,447","1,928"
https://www.appily.com/colleges/gpa/3-5,Calvary University,"Kansas City, MO",3.4,63%,20,1092,PRIVATE,4 YEAR,"$16,426",299
https://www.appily.com/colleges/gpa/3-5,Providence Christian College,"Pasadena, CA",3.5,87%,--,1120,PRIVATE,4 YEAR,"$23,624",136
https://www.appily.com/colleges/gpa/3-5,Concordia University-Nebraska,"Seward, NE",3.5,91%,24,1159,PRIVATE,4 YEAR,"$20,763","3,047"
https://www.appily.com/colleges/gpa/3-5,Pontifical Catholic University of Puerto Rico-Ponce,"Ponce, PR",3.5,95%,--,--,PRIVATE,4 YEAR,"$9,304","5,776"
https://www.appily.com/colleges/gpa/3-5,Pennsylvania State University-Penn State Mont Alto,"Mont Alto, PA",3.4,91%,25,1084,PUBLIC,4 YEAR,"$20,785",670
https://www.appily.com/colleges/gpa/3-5,Saint Johns University,"Collegeville, MN",3.5,86%,24,1194,PRIVATE,4 YEAR,"$24,271","1,645"
https://www.appily.com/colleges/gpa/3-5,Pennsylvania State University-Penn State Hazleton,"Hazleton, PA",3.4,90%,23,1046,PUBLIC,4 YEAR,"$20,141",473
https://www.appily.com/colleges/gpa/3-5,Maine College of Health Professions,"Lewiston, ME",3.6,56%,--,970,PRIVATE,4 YEAR,"$16,172",237
https://www.appily.com/colleges/gpa/3-5,St Luke's College,"Sioux City, IA",3.5,80%,--,--,PRIVATE,4 YEAR,"$22,114",196
https://www.appily.com/colleges/gpa/3-5,Bethel College-North Newton,"North Newton, KS",3.5,97%,19,1067,PRIVATE,4 YEAR,"$21,646",497
https://www.appily.com/colleges/gpa/3-5,Bethany Global University,"Bloomington, MN",3.4,96%,--,--,PRIVATE,4 YEAR,"$20,169",261
https://www.appily.com/colleges/gpa/3-5,Nebraska Methodist College of Nursing & Allied Health,"Omaha, NE",3.6,91%,23,1120,PRIVATE,4 YEAR,"$25,311","1,146"
https://www.appily.com/colleges/gpa/3-5,Ohio University-Zanesville Campus,"Zanesville, OH",3.4,--,--,--,PUBLIC,4 YEAR,"$7,503","1,923"
https://www.appily.com/colleges/gpa/3-5,University of Puerto Rico at Ponce,"Ponce, PR",3.6,54%,--,--,PUBLIC,4 YEAR,"$6,936","2,221"
https://www.appily.com/colleges/gpa/3-5,University of Puerto Rico-Bayamon,"Bayamon, PR",3.6,93%,--,--,PUBLIC,4 YEAR,"$7,562","3,022"
https://www.appily.com/colleges/gpa/3-5,Emory University-Oxford College,"Oxford, GA",3.6,15%,--,1442,PRIVATE,2 YEAR,"$25,921","1,048"
https://www.appily.com/colleges/gpa/3-5,Pennsylvania State University-Penn State DuBois,"Dubois, PA",3.4,92%,18,1079,PUBLIC,4 YEAR,"$19,266",366
https://www.appily.com/colleges/gpa/3-5,Sacred Heart Major Seminary,"Detroit, MI",3.5,100%,--,--,PRIVATE,4 YEAR,"$18,883",338
https://www.appily.com/colleges/gpa/3-5,Faith Baptist Bible College and Theological Seminary,"Ankeny, IA",3.4,52%,23,1101,PRIVATE,4 YEAR,"$14,419",448
https://www.appily.com/colleges/gpa/3-5,Aultman College of Nursing and Health Sciences,"Canton, OH",3.4,55%,21,1085,PRIVATE,4 YEAR,"$17,161",250
https://www.appily.com/colleges/gpa/3-5,Trinity College of Nursing & Health Sciences,"Rock Island, IL",3.4,--,--,--,PRIVATE,4 YEAR,"$35,030",101
https://www.appily.com/colleges/gpa/3-5,Talmudic College of Florida,"Miami Beach, FL",3.5,--,--,--,PRIVATE,4 YEAR,"$17,150",34
https://www.appily.com/colleges/gpa/3-5,New Mexico State University-Grants,"Grants, NM",3.5,--,--,--,PUBLIC,2 YEAR,"$5,388",825
https://www.appily.com/colleges/gpa/3-5,Hellenic College-Holy Cross Greek Orthodox School of Theology,"Brookline, MA",3.4,58%,21,1142,PRIVATE,4 YEAR,"$22,019",131
https://www.appily.com/colleges/gpa/3-5,Escuela de Artes Plasticas y Diseno de Puerto Rico,"San Juan, PR",3.4,100%,--,--,PUBLIC,4 YEAR,"$5,476",489
https://www.appily.com/colleges/gpa/3-5,Bocconi University,,3.5,17%,32,1450,PRIVATE,4 YEAR,--,"15,000"
https://www.appily.com/colleges/gpa/3-5,University of Saint Katherine,"San Marcos, CA",3.6,66%,17,994,PRIVATE,4 YEAR,"$26,138",232
https://www.appily.com/colleges/gpa/3-5,Franklin University Switzerland,,3.4,--,28,--,PRIVATE,4 YEAR,--,313
https://www.appily.com/colleges/gpa/3-5,Pennsylvania Western University,"California, PA",3.4,94%,--,--,PUBLIC,4 YEAR,--,"12,778"
https://www.appily.com/colleges/gpa/3-5,Washington State University - Vancouver,"Vancouver, WA",3.4,81%,--,--,PUBLIC,4 YEAR,"$15,523","3,504"
https://www.appily.com/colleges/gpa/3-4,Arizona State University Campus Immersion,"Tempe, AZ",3.5,90%,25,1230,PUBLIC,4 YEAR,"$14,653","80,065"
https://www.appily.com/colleges/gpa/3-4,University of Arizona,"Tucson, AZ",3.5,87%,25,1228,PUBLIC,4 YEAR,"$15,620","49,403"
https://www.appily.com/colleges/gpa/3-4,Washington State University,"Pullman, WA",3.3,83%,22,1131,PUBLIC,4 YEAR,"$17,931","27,539"
https://www.appily.com/colleges/gpa/3-4,University of Houston,"Houston, TX",3.5,66%,24,1219,PUBLIC,4 YEAR,"$14,480","46,700"
https://www.appily.com/colleges/gpa/3-4,Central Michigan University,"Mount Pleasant, MI",3.5,79%,22,1106,PUBLIC,4 YEAR,"$15,758","14,557"
https://www.appily.com/colleges/gpa/3-4,Temple University,"Philadelphia, PA",3.4,80%,27,1206,PUBLIC,4 YEAR,"$23,254","33,196"
https://www.appily.com/colleges/gpa/3-4,Texas State University,"San Marcos, TX",3.4,88%,22,1102,PUBLIC,4 YEAR,"$13,750","38,171"
https://www.appily.com/colleges/gpa/3-4,Pace University,"New York, NY",3.3,83%,24,1150,PRIVATE,4 YEAR,"$32,886","13,609"
https://www.appily.com/colleges/gpa/3-4,The University of Texas at San Antonio,"San Antonio, TX",3.4,87%,21,1124,PUBLIC,4 YEAR,"$18,592","34,393"
https://www.appily.com/colleges/gpa/3-4,California State University-Fullerton,"Fullerton, CA",3.5,67%,21,1113,PUBLIC,4 YEAR,"$8,322","40,386"
https://www.appily.com/colleges/gpa/3-4,West Virginia University,"Morgantown, WV",3.5,88%,24,1155,PUBLIC,4 YEAR,"$13,087","24,741"
https://www.appily.com/colleges/gpa/3-4,Indiana University-Indianapolis,"Indianapolis, IN",3.5,83%,21,1106,PUBLIC,4 YEAR,"$12,345","25,979"
https://www.appily.com/colleges/gpa/3-4,University of Nevada-Las Vegas,"Las Vegas, NV",3.4,85%,22,1126,PUBLIC,4 YEAR,"$11,834","30,660"
https://www.appily.com/colleges/gpa/3-4,University of North Texas,"Denton, TX",3.5,79%,24,1166,PUBLIC,4 YEAR,"$13,781","44,767"
https://www.appily.com/colleges/gpa/3-4,Sam Houston State University,"Huntsville, TX",3.3,85%,23,1071,PUBLIC,4 YEAR,"$13,904","21,480"
https://www.appily.com/colleges/gpa/3-4,Portland State University,"Portland, OR",3.4,93%,20,1099,PUBLIC,4 YEAR,"$12,195","21,609"
https://www.appily.com/colleges/gpa/3-4,San Jose State University,"San Jose, CA",3.5,77%,22,1139,PUBLIC,4 YEAR,"$15,995","35,751"
https://www.appily.com/colleges/gpa/3-4,East Carolina University,"Greenville, NC",3.3,92%,22,1117,PUBLIC,4 YEAR,"$15,403","27,151"
https://www.appily.com/colleges/gpa/3-4,University of Illinois Chicago,"Chicago, IL",3.5,79%,26,1161,PUBLIC,4 YEAR,"$12,614","33,747"
https://www.appily.com/colleges/gpa/3-4,San Francisco State University,"San Francisco, CA",3.4,94%,20,1046,PUBLIC,4 YEAR,"$14,757","25,282"
https://www.appily.com/colleges/gpa/3-4,Rowan University,"Glassboro, NJ",3.4,77%,25,1161,PUBLIC,4 YEAR,"$24,810","19,535"
https://www.appily.com/colleges/gpa/3-4,Radford University,"Radford, VA",3.5,93%,20,1039,PUBLIC,4 YEAR,"$16,447","7,718"
https://www.appily.com/colleges/gpa/3-4,Montclair State University,"Montclair, NJ",3.4,91%,21,1085,PUBLIC,4 YEAR,"$15,061","21,784"
https://www.appily.com/colleges/gpa/3-4,Manchester University,"North Manchester, IN",3.4,66%,22,1013,PRIVATE,4 YEAR,"$17,936","1,217"
https://www.appily.com/colleges/gpa/3-4,Parsons School of Design at The New School,"New York, NY",3.4,44%,27,1255,PRIVATE,4 YEAR,"$45,601","9,625"
https://www.appily.com/colleges/gpa/3-4,Kennesaw State University,"Kennesaw, GA",3.5,68%,23,1144,PUBLIC,4 YEAR,"$18,586","43,190"
https://www.appily.com/colleges/gpa/3-4,Hampton University,"Hampton, VA",3.4,74%,23,1083,PRIVATE,4 YEAR,"$28,952","3,286"
https://www.appily.com/colleges/gpa/3-4,Kent State University at Kent,"Kent, OH",3.5,88%,23,1146,PUBLIC,4 YEAR,"$19,034","25,854"
https://www.appily.com/colleges/gpa/3-4,High Point University,"High Point, NC",3.4,79%,25,1193,PRIVATE,4 YEAR,"$40,719","5,981"
https://www.appily.com/colleges/gpa/3-4,Eastern Michigan University,"Ypsilanti, MI",3.4,83%,22,1088,PUBLIC,4 YEAR,"$15,342","14,018"
https://www.appily.com/colleges/gpa/3-4,University of Hartford,"West Hartford, CT",3.3,83%,23,1140,PRIVATE,4 YEAR,"$28,692","5,732"
https://www.appily.com/colleges/gpa/3-4,Wayne State University,"Detroit, MI",3.4,75%,25,1134,PUBLIC,4 YEAR,"$14,993","23,630"
https://www.appily.com/colleges/gpa/3-4,Troy University,"Troy, AL",3.4,95%,23,1079,PUBLIC,4 YEAR,"$13,257","14,156"
https://www.appily.com/colleges/gpa/3-4,Old Dominion University,"Norfolk, VA",3.4,95%,20,1081,PUBLIC,4 YEAR,"$17,162","23,107"
https://www.appily.com/colleges/gpa/3-4,Western Carolina University,"Cullowhee, NC",3.4,85%,22,1124,PUBLIC,4 YEAR,"$13,221","11,635"
https://www.appily.com/colleges/gpa/3-4,Western Michigan University,"Kalamazoo, MI",3.5,85%,25,1092,PUBLIC,4 YEAR,"$20,183","17,605"
https://www.appily.com/colleges/gpa/3-4,Suffolk University,"Boston, MA",3.4,87%,25,1173,PRIVATE,4 YEAR,"$32,393","6,734"
https://www.appily.com/colleges/gpa/3-4,Grand Valley State University,"Allendale, MI",3.5,90%,24,1161,PUBLIC,4 YEAR,"$16,865","21,648"
https://www.appily.com/colleges/gpa/3-4,Northern Illinois University,"Dekalb, IL",3.4,71%,22,1070,PUBLIC,4 YEAR,"$14,397","15,649"
https://www.appily.com/colleges/gpa/3-4,University of New Haven,"West Haven, CT",3.5,91%,23,1134,PRIVATE,4 YEAR,"$35,395","8,819"
https://www.appily.com/colleges/gpa/3-4,Columbia College Chicago,"Chicago, IL",3.5,95%,23,1117,PRIVATE,4 YEAR,"$28,568","6,646"
